Id,SalePrice
1920,150863.17
1921,422918.44
1922,318494.56
1923,202757.4
1924,223805.84
1925,199094.33
1926,389891.66
1927,134124.98
1928,153991.06
1929,119859.88
1930,132514.7
1931,144801.81
1932,140534.34
1933,172169.75
1934,180960.75
1935,166035.56
1936,187150.23
1937,177986.56
1938,162234.95
1939,242176.6
1940,188653.33
1941,171618.61
1942,177938.02
1943,209133.02
1944,353188.9
1945,371042.56
1946,130958.87
1947,287479.6
1948,173308.75
1949,243528.45
1950,187022.12
1951,260986.06
1952,210275.95
1953,162255.69
1954,193465.05
1955,130846.76
1956,291428.34
1957,155841.05
1958,316022.34
1959,142115.4
1960,115719.125
1961,119771.33
1962,95959.61
1963,100096.86
1964,108205.516
1965,141872.61
1966,145918.17
1967,280427.22
1968,404833.22
1969,390319.84
1970,432693.8
1971,454070.3
1972,367583.56
1973,259104.75
1974,321328.84
1975,447600.53
1976,273609.72
1977,359461.8
1978,374231.3
1979,329732.62
1980,187213.78
1981,337646.34
1982,218218.3
1983,202821.61
1984,171330.8
1985,221221.62
1986,219000.33
1987,181815.98
1988,173014.8
1989,188335.52
1990,210905.97
1991,227677.44
1992,208616.28
1993,170099.33
1994,241921.98
1995,189187.72
1996,260803.69
1997,320303.6
1998,326988.8
1999,251966.55
2000,305562.94
2001,254206.88
2002,261132.47
2003,262990.62
2004,264139.06
2005,229385.03
2006,228257.48
2007,251201.4
2008,219168.94
2009,181156.39
2010,197928.53
2011,144096.22
2012,180549.44
2013,180316.11
2014,179224.19
2015,205066.67
2016,183643.84
2017,195846.77
2018,121484.83
2019,131940.56
2020,105571.27
2021,114965.41
2022,175045.4
2023,135455.81
2024,218791.77
2025,353105.4
2026,173205.64
2027,147822.08
2028,157721.98
2029,163605.5
2030,269312.28
2031,232527.19
2032,251728.53
2033,265051.28
2034,161095.75
2035,208809.56
2036,199451.8
2037,202330.33
2038,278614.0
2039,235279.6
2040,273770.75
2041,284722.47
2042,201081.12
2043,166001.83
2044,173650.22
2045,222465.64
2046,142457.23
2047,144786.2
2048,139767.0
2049,141933.38
2050,191650.89
2051,105561.81
2052,135072.17
2053,146839.66
2054,79557.69
2055,161498.0
2056,136972.05
2057,118313.86
2058,215667.53
2059,132512.69
2060,164024.5
2061,188139.3
2062,132152.62
2063,115965.93
2064,140401.58
2065,114311.95
2066,162132.56
2067,117065.0
2068,161784.27
2069,84487.836
2070,110746.21
2071,90039.45
2072,129559.72
2073,138705.78
2074,190252.14
2075,147214.45
2076,125065.5
2077,149370.0
2078,128231.41
2079,133754.16
2080,119253.76
2081,129856.234
2082,129760.91
2083,147929.39
2084,116807.38
2085,120595.414
2086,111887.22
2087,123685.08
2088,95512.5
2089,77975.59
2090,124294.28
2091,117560.17
2092,120578.28
2093,120460.36
2094,120491.61
2095,140089.69
2096,84095.06
2097,95753.83
2098,146534.69
2099,63175.887
2100,94144.05
2101,117855.41
2102,127510.08
2103,104375.95
2104,131733.48
2105,119943.81
2106,64325.49
2107,211474.14
2108,114461.51
2109,109512.04
2110,132069.47
2111,152108.48
2112,135945.9
2113,116277.67
2114,112627.625
2115,151659.61
2116,122219.03
2117,141452.72
2118,120868.53
2119,100788.27
2120,114517.74
2121,96408.99
2122,99192.57
2123,88115.12
2124,174385.23
2125,134106.69
2126,141188.16
2127,155715.67
2128,122656.086
2129,107200.26
2130,143923.58
2131,160827.42
2132,115075.54
2133,128353.51
2134,124648.266
2135,103377.78
2136,70425.836
2137,111039.58
2138,132808.11
2139,150385.11
2140,141572.7
2141,141182.23
2142,126056.266
2143,137782.77
2144,115305.24
2145,135710.55
2146,164944.98
2147,134784.83
2148,122757.9
2149,134201.62
2150,227797.77
2151,115810.87
2152,170121.55
2153,164438.31
2154,104042.03
2155,136506.89
2156,253872.05
2157,234422.0
2158,229814.64
2159,209597.64
2160,174328.55
2161,245175.3
2162,390446.06
2163,323681.4
2164,260964.42
2165,190345.23
2166,148215.36
2167,228438.02
2168,186028.45
2169,201852.55
2170,215056.11
2171,149970.64
2172,140141.39
2173,163079.61
2174,234254.84
2175,315764.16
2176,329583.9
2177,246354.0
2178,215074.97
2179,141000.98
2180,230076.9
2181,189776.45
2182,218696.64
2183,185227.58
2184,128118.21
2185,121273.57
2186,149511.52
2187,156359.11
2188,154963.1
2189,192220.34
2190,80455.29
2191,84542.4
2192,92391.82
2193,106052.82
2194,102465.63
2195,110916.38
2196,104524.28
2197,111269.19
2198,168307.38
2199,171514.88
2200,146296.34
2201,148325.36
2202,199278.97
2203,141361.55
2204,178516.78
2205,113520.08
2206,134538.39
2207,217288.58
2208,238540.25
2209,213648.86
2210,121261.89
2211,120568.05
2212,114678.51
2213,106453.69
2214,131666.16
2215,109769.57
2216,156563.23
2217,74044.48
2218,73119.805
2219,77007.41
2220,62441.46
2221,288146.28
2222,248669.36
2223,279477.3
2224,211317.9
2225,133089.83
2226,191083.12
2227,208001.03
2228,266495.75
2229,244287.47
2230,145848.89
2231,221446.22
2232,179180.1
2233,168080.08
2234,247024.25
2235,210617.14
2236,251544.22
2237,330841.38
2238,200891.17
2239,116976.83
2240,163105.58
2241,149689.28
2242,133160.42
2243,128214.04
2244,100625.01
2245,100678.664
2246,144748.23
2247,104132.86
2248,123578.61
2249,126905.086
2250,135978.72
2251,119164.74
2252,175975.7
2253,148832.5
2254,174119.69
2255,186959.17
2256,195368.83
2257,203842.17
2258,176153.69
2259,173671.58
2260,161832.4
2261,198602.6
2262,213896.77
2263,351523.88
2264,382918.6
2265,173138.1
2266,285034.38
2267,353684.4
2268,418929.9
2269,150373.36
2270,193542.36
2271,234100.97
2272,197561.34
2273,164453.67
2274,173421.33
2275,162541.12
2276,194974.8
2277,186484.78
2278,146110.06
2279,126036.31
2280,119266.38
2281,156711.73
2282,178142.97
2283,101221.164
2284,109926.92
2285,148123.08
2286,123697.94
2287,358693.03
2288,263503.03
2289,383173.22
2290,430437.2
2291,328794.34
2292,423041.47
2293,412274.94
2294,415693.94
2295,404234.47
2296,280112.1
2297,301749.94
2298,313896.94
2299,370388.16
2300,329130.03
2301,284443.2
2302,231283.36
2303,237912.06
2304,252176.17
2305,171885.77
2306,169848.23
2307,175838.97
2308,225123.64
2309,279118.78
2310,209053.25
2311,188417.61
2312,181647.19
2313,172279.62
2314,181137.56
2315,178048.7
2316,186124.11
2317,177162.17
2318,176785.8
2319,183435.2
2320,192856.03
2321,249038.4
2322,176405.86
2323,184416.95
2324,166669.52
2325,213914.31
2326,164076.3
2327,207440.81
2328,225668.12
2329,183203.9
2330,176074.9
2331,348885.1
2332,382824.03
2333,316259.03
2334,246529.56
2335,283133.56
2336,308427.12
2337,198895.25
2338,279990.03
2339,230085.9
2340,384023.03
2341,213528.27
2342,239744.42
2343,224371.95
2344,213532.75
2345,243692.48
2346,213059.4
2347,192596.52
2348,236080.2
2349,174648.7
2350,289917.84
2351,252052.6
2352,252327.48
2353,230833.17
2354,134992.84
2355,151658.3
2356,151909.16
2357,200176.88
2358,182762.58
2359,129147.08
2360,117710.73
2361,141792.94
2362,259205.6
2363,141787.8
2364,165002.11
2365,214973.06
2366,200335.97
2367,228968.45
2368,205206.36
2369,224639.6
2370,163866.44
2371,162337.11
2372,181882.4
2373,283509.7
2374,309939.47
2375,268481.7
2376,265010.3
2377,336894.34
2378,138812.17
2379,185753.84
2380,141942.17
2381,157120.27
2382,212653.0
2383,212481.9
2384,253242.61
2385,159118.42
2386,137125.88
2387,135934.11
2388,96613.414
2389,126705.91
2390,145071.62
2391,141617.39
2392,117784.39
2393,175745.77
2394,142537.4
2395,200690.11
2396,140083.14
2397,219531.03
2398,133899.53
2399,51397.56
2400,53570.832
2401,111338.08
2402,138599.6
2403,139171.12
2404,141781.31
2405,159810.08
2406,144021.06
2407,125729.46
2408,138927.12
2409,126002.3
2410,170404.89
2411,119725.305
2412,155312.7
2413,131862.95
2414,135324.5
2415,138460.08
2416,129263.15
2417,130511.516
2418,127285.68
2419,131977.31
2420,124401.73
2421,155398.19
2422,113972.43
2423,121449.62
2424,164673.7
2425,203965.27
2426,135323.08
2427,132678.1
2428,181546.22
2429,119834.28
2430,134390.92
2431,109713.266
2432,145235.11
2433,147409.31
2434,139859.4
2435,146705.56
2436,107307.76
2437,107384.64
2438,130766.8
2439,109174.38
2440,120585.52
2441,94425.4
2442,101939.69
2443,120461.85
2444,128171.25
2445,80328.63
2446,129129.586
2447,173322.12
2448,137802.34
2449,106964.87
2450,142834.88
2451,125219.22
2452,201774.8
2453,95533.0
2454,120282.195
2455,121846.15
2456,128440.2
2457,122058.75
2458,116589.48
2459,105003.16
2460,132437.89
2461,116578.24
2462,133043.39
2463,122349.3
2464,164359.28
2465,131410.75
2466,114225.75
2467,142867.03
2468,82955.11
2469,80929.71
2470,190016.05
2471,207096.88
2472,177926.14
2473,118188.34
2474,84803.63
2475,208612.7
2476,112648.25
2477,124919.12
2478,152045.25
2479,104148.26
2480,142518.38
2481,123157.53
2482,130974.85
2483,117113.34
2484,122175.8
2485,122859.67
2486,152414.02
2487,174725.5
2488,160429.28
2489,152471.0
2490,144590.27
2491,87784.14
2492,179653.72
2493,144212.8
2494,156908.83
2495,89340.12
2496,250461.53
2497,155105.33
2498,112493.98
2499,92363.54
2500,128757.84
2501,133564.36
2502,147141.47
2503,86847.92
2504,177254.61
2505,221375.69
2506,258603.38
2507,283243.22
2508,257641.11
2509,210852.08
2510,230962.22
2511,182546.4
2512,204634.73
2513,210031.44
2514,233287.48
2515,144825.84
2516,164165.34
2517,139194.22
2518,148381.53
2519,219841.53
2520,209197.05
2521,192730.64
2522,217771.11
2523,129366.87
2524,131829.0
2525,141014.16
2526,133573.66
2527,116264.48
2528,131633.02
2529,129806.95
2530,112806.82
2531,254480.0
2532,221271.62
2533,196025.4
2534,241606.56
2535,323268.97
2536,228886.14
2537,239222.56
2538,186728.95
2539,195215.36
2540,167257.06
2541,189999.2
2542,167079.47
2543,132792.39
2544,127189.57
2545,137024.95
2546,130677.78
2547,144315.56
2548,150449.23
2549,152517.53
2550,273410.2
2551,138421.14
2552,127589.63
2553,79231.95
2554,101950.68
2555,120846.98
2556,102711.4
2557,112673.61
2558,159347.89
2559,127637.83
2560,138402.39
2561,141727.23
2562,125000.99
2563,146140.86
2564,194642.98
2565,137974.73
2566,148396.95
2567,127333.875
2568,191470.58
2569,198390.39
2570,120688.15
2571,186335.28
2572,175536.05
2573,222826.39
2574,273395.3
2575,128523.52
2576,125495.14
2577,156934.27
2578,85109.89
2579,67298.5
2580,108043.93
2581,110239.36
2582,98496.13
2583,261278.69
2584,156207.84
2585,173347.42
2586,215903.98
2587,208725.34
2588,152482.64
2589,152521.75
2590,213546.19
2591,196473.84
2592,210790.55
2593,265926.3
2594,176935.4
2595,210028.84
2596,318324.22
2597,186007.53
2598,278691.06
2599,340101.84
2600,161767.92
2601,149001.22
2602,84527.41
2603,94978.67
2604,84602.57
2605,81040.01
2606,146658.28
2607,184877.1
2608,209055.05
2609,164803.48
2610,107487.1
2611,128998.375
2612,153136.97
2613,132735.8
2614,126849.305
2615,154080.83
2616,143687.28
2617,181237.78
2618,184745.25
2619,208613.3
2620,184706.67
2621,177002.58
2622,175347.81
2623,262338.1
2624,304655.97
2625,301060.38
2626,172816.4
2627,179308.48
2628,453730.94
2629,445818.94
2630,359223.66
2631,441385.78
2632,436243.9
2633,293992.34
2634,397625.56
2635,152830.88
2636,184955.73
2637,182347.0
2638,240143.28
2639,180609.03
2640,150721.38
2641,106656.93
2642,184164.39
2643,100584.71
2644,124643.75
2645,99422.71
2646,94141.17
2647,100264.73
2648,141301.17
2649,142806.81
2650,142641.44
2651,138765.31
2652,399879.88
2653,249699.53
2654,231930.31
2655,384711.44
2656,319603.94
2657,344590.66
2658,303941.47
2659,311216.94
2660,346730.06
2661,334729.44
2662,334245.2
2663,296554.0
2664,264056.72
2665,306579.28
2666,278478.78
2667,165265.27
2668,190774.12
2669,167398.94
2670,285530.34
2671,194667.3
2672,189491.8
2673,207582.9
2674,205795.08
2675,170715.58
2676,193810.56
2677,188079.02
2678,261796.23
2679,275709.66
2680,287765.7
2681,396778.94
2682,331329.2
2683,492153.66
2684,318949.28
2685,357970.62
2686,267906.97
2687,322545.28
2688,222721.66
2689,208018.69
2690,382584.25
2691,172716.06
2692,135792.62
2693,189849.4
2694,137296.78
2695,194322.67
2696,192740.38
2697,178152.14
2698,188033.3
2699,164630.69
2700,157038.62
2701,155016.31
2702,115367.836
2703,135535.4
2704,140989.95
2705,120913.836
2706,117980.57
2707,129222.35
2708,134837.55
2709,104127.8
2710,129654.77
2711,283075.25
2712,381326.1
2713,166407.45
2714,151562.02
2715,160741.1
2716,141185.33
2717,175228.62
2718,229592.73
2719,151950.31
2720,175915.62
2721,134728.8
2722,155611.75
2723,152830.0
2724,127536.11
2725,133096.69
2726,142610.7
2727,179147.98
2728,166749.95
2729,150790.25
2730,143357.55
2731,132168.52
2732,126090.055
2733,161684.78
2734,145195.08
2735,130106.13
2736,140938.73
2737,126741.805
2738,140077.25
2739,162532.61
2740,135858.69
2741,142248.84
2742,148640.44
2743,138924.34
2744,161736.3
2745,146122.88
2746,135770.34
2747,149225.19
2748,119750.766
2749,127873.95
2750,132795.44
2751,133870.16
2752,197776.25
2753,143656.31
2754,213841.69
2755,128486.15
2756,85481.31
2757,66415.99
2758,90569.19
2759,159157.89
2760,129907.88
2761,144404.78
2762,145125.31
2763,186267.94
2764,162058.22
2765,298718.62
2766,133506.16
2767,84883.66
2768,131316.05
2769,135070.89
2770,151114.3
2771,109440.94
2772,115075.21
2773,155427.1
2774,140355.8
2775,126938.98
2776,132495.25
2777,149776.81
2778,100875.305
2779,117710.39
2780,97660.86
2781,97712.66
2782,94885.875
2783,97914.71
2784,125807.9
2785,131021.33
2786,69295.1
2787,122203.3
2788,76321.38
2789,188442.6
2790,89398.49
2791,117296.21
2792,47367.637
2793,163292.19
2794,94410.9
2795,114012.98
2796,97283.55
2797,200971.47
2798,110161.9
2799,117609.29
2800,74285.1
2801,110109.695
2802,135082.61
2803,169680.5
2804,138448.86
2805,102222.21
2806,82658.49
2807,163353.72
2808,145623.45
2809,136545.3
2810,133373.44
2811,153360.28
2812,151848.03
2813,157885.12
2814,162574.77
2815,100345.18
2816,245018.92
2817,145786.17
2818,129402.65
2819,152073.69
2820,131705.22
2821,110263.65
2822,196343.66
2823,277469.03
2824,170531.7
2825,161030.16
2826,131532.0
2827,143473.94
2828,199248.38
2829,179055.58
2830,229300.17
2831,184108.38
2832,250224.94
2833,285827.84
2834,209577.84
2835,218644.3
2836,194167.61
2837,152906.39
2838,147726.67
2839,176986.38
2840,206523.12
2841,201542.66
2842,219250.67
2843,144887.05
2844,147923.75
2845,119228.51
2846,205984.77
2847,190099.78
2848,213834.16
2849,198099.81
2850,287919.12
2851,228389.22
2852,239461.31
2853,229411.28
2854,142552.5
2855,196378.67
2856,201774.02
2857,192697.19
2858,201617.25
2859,119237.38
2860,123732.98
2861,127004.37
2862,184765.52
2863,129296.69
2864,238591.89
2865,134871.11
2866,147253.77
2867,98625.375
2868,94486.02
2869,108047.336
2870,119067.5
2871,90817.336
2872,54041.59
2873,101379.414
2874,133345.06
2875,117906.89
2876,167365.4
2877,136597.39
2878,167398.77
2879,134385.14
2880,97830.336
2881,146828.73
2882,167877.6
2883,203101.11
2884,207248.61
2885,189704.61
2886,220475.61
2887,94579.33
2888,130680.52
2889,56576.63
2890,81851.69
2891,133652.92
2892,43080.906
2893,82802.09
2894,49858.207
2895,288417.66
2896,272537.28
2897,195313.88
2898,151239.73
2899,226671.53
2900,155446.06
2901,206272.16
2902,174982.97
2903,352524.97
2904,348128.62
2905,94549.48
2906,198520.42
2907,109580.05
2908,133300.56
2909,143863.47
2910,81379.695
2911,84010.414
2912,140163.45
2913,87621.29
2914,74807.43
2915,78163.14
2916,85249.62
2917,160178.88
2918,120850.086
2919,230017.45
